,0
0,9.1e-08
1,0.7320764064788818
,0
0,1e-07
1,0.7118836641311646
,0
0,5e-07
1,0.712030291557312
,0
0,2.4999999999999998e-06
1,0.7386585474014282
,0
0,1.2499999999999999e-05
1,0.6989258527755737
,0
0,6.25e-05
1,0.6988540887832642
,0
0,0.0003125
1,0.7493470311164856
,0
0,0.0015624999999999999
1,0.7071535587310791
,0
0,0.0078125
1,0.6950362920761108
,0
0,0.0390625
1,0.6433960199356079
,0
0,0.1953125
1,0.9352010488510132
,0
0,0.9765625
1,1.740356683731079
,0
0,4.8828125
1,3.047614574432373
